 "Solar Data" "Start Date" "End Date"
130 0.042226181800362916 2023-01-01 2024-01-01
131 1.0 2023-01-01 2024-01-01
132 1.0 2023-01-01 2024-01-01
133 1.0 2023-01-01 2024-01-01
134 1.0 2023-01-01 2024-01-01
135 1.0 2023-01-01 2024-01-01
136 1.0 2023-01-01 2024-01-01
137 1.0 2023-01-01 2024-01-01
138 1.0 2023-01-01 2024-01-01
139 1.0 2023-01-01 2024-01-01
140 1.0 2023-01-01 2024-01-01
141 0.9192256711202227 2023-01-01 2024-01-01
142 0.04127909957010632 2023-01-01 2024-01-01
143 0.001087960878647217 2023-01-01 2024-01-01
144 0.0 2023-01-01 2024-01-01
145 0.0 2023-01-01 2024-01-01
146 0.0 2023-01-01 2024-01-01
147 0.0 2023-01-01 2024-01-01
148 0.0 2023-01-01 2024-01-01
149 0.0 2023-01-01 2024-01-01
150 0.0 2023-01-01 2024-01-01
151 0.0 2023-01-01 2024-01-01
152 0.0 2023-01-01 2024-01-01
153 0.0008252954241103011 2023-01-01 2024-01-01
154 0.040218569355339635 2023-01-01 2024-01-01
155 1.0 2023-01-01 2024-01-01
156 1.0 2023-01-01 2024-01-01
157 1.0 2023-01-01 2024-01-01
158 1.0 2023-01-01 2024-01-01
159 1.0 2023-01-01 2024-01-01
160 1.0 2023-01-01 2024-01-01
161 1.0 2023-01-01 2024-01-01
162 1.0 2023-01-01 2024-01-01
163 1.0 2023-01-01 2024-01-01
164 1.0 2023-01-01 2024-01-01
165 0.9505740279236091 2023-01-01 2024-01-01
166 0.03841713616652646 2023-01-01 2024-01-01
167 0.0011931450721219948 2023-01-01 2024-01-01
168 0.0 2023-01-01 2024-01-01
169 0.0 2023-01-01 2024-01-01
170 0.0 2023-01-01 2024-01-01
171 0.0 2023-01-01 2024-01-01
172 0.0 2023-01-01 2024-01-01
173 0.0 2023-01-01 2024-01-01
174 0.0 2023-01-01 2024-01-01
175 0.0 2023-01-01 2024-01-01
176 0.0 2023-01-01 2024-01-01
177 0.0008304263492554436 2023-01-01 2024-01-01
178 0.03505669008132963 2023-01-01 2024-01-01
179 1.0 2023-01-01 2024-01-01
180 1.0 2023-01-01 2024-01-01
181 1.0 2023-01-01 2024-01-01
182 1.0 2023-01-01 2024-01-01
183 1.0 2023-01-01 2024-01-01
184 1.0 2023-01-01 2024-01-01
185 1.0 2023-01-01 2024-01-01
186 1.0 2023-01-01 2024-01-01
187 1.0 2023-01-01 2024-01-01
188 1.0 2023-01-01 2024-01-01
189 1.0 2023-01-01 2024-01-01
190 0.035208130290591395 2023-01-01 2024-01-01
191 0.001190799668744869 2023-01-01 2024-01-01
192 0.0 2023-01-01 2024-01-01
193 0.0 2023-01-01 2024-01-01
194 0.0 2023-01-01 2024-01-01
195 0.0 2023-01-01 2024-01-01
196 0.0 2023-01-01 2024-01-01
197 0.0 2023-01-01 2024-01-01
198 0.0 2023-01-01 2024-01-01
199 0.0 2023-01-01 2024-01-01
200 0.0 2023-01-01 2024-01-01
201 0.0007903121609551063 2023-01-01 2024-01-01
202 0.035191588095101034 2023-01-01 2024-01-01
203 1.0 2023-01-01 2024-01-01
204 1.0 2023-01-01 2024-01-01
205 1.0 2023-01-01 2024-01-01
206 1.0 2023-01-01 2024-01-01
207 1.0 2023-01-01 2024-01-01
208 1.0 2023-01-01 2024-01-01
209 1.0 2023-01-01 2024-01-01
210 1.0 2023-01-01 2024-01-01
211 1.0 2023-01-01 2024-01-01
212 1.0 2023-01-01 2024-01-01
213 0.9988658398515791 2023-01-01 2024-01-01
214 0.03600533982408758 2023-01-01 2024-01-01
215 0.0011038710979190246 2023-01-01 2024-01-01
216 0.0 2023-01-01 2024-01-01
217 0.0 2023-01-01 2024-01-01
218 0.0 2023-01-01 2024-01-01
219 0.0 2023-01-01 2024-01-01
220 0.0 2023-01-01 2024-01-01
221 0.0 2023-01-01 2024-01-01
222 0.0 2023-01-01 2024-01-01
223 0.0 2023-01-01 2024-01-01
224 0.0 2023-01-01 2024-01-01
225 0.000748714265921153 2023-01-01 2024-01-01
226 0.03329339872252969 2023-01-01 2024-01-01
227 1.0 2023-01-01 2024-01-01
228 1.0 2023-01-01 2024-01-01
229 1.0 2023-01-01 2024-01-01
230 1.0 2023-01-01 2024-01-01
231 1.0 2023-01-01 2024-01-01
232 1.0 2023-01-01 2024-01-01
233 1.0 2023-01-01 2024-01-01
234 1.0 2023-01-01 2024-01-01
235 1.0 2023-01-01 2024-01-01
236 1.0 2023-01-01 2024-01-01
237 0.9821962149170239 2023-01-01 2024-01-01
238 0.03623719415394341 2023-01-01 2024-01-01
239 0.0010311901580696704 2023-01-01 2024-01-01
240 0.0 2023-01-01 2024-01-01
241 0.0 2023-01-01 2024-01-01
242 0.0 2023-01-01 2024-01-01
243 0.0 2023-01-01 2024-01-01
244 0.0 2023-01-01 2024-01-01
245 0.0 2023-01-01 2024-01-01
246 0.0 2023-01-01 2024-01-01
247 0.0 2023-01-01 2024-01-01
248 0.0 2023-01-01 2024-01-01
249 0.0006939130236306423 2023-01-01 2024-01-01
250 0.03536315301705653 2023-01-01 2024-01-01
251 1.0 2023-01-01 2024-01-01
252 1.0 2023-01-01 2024-01-01
253 1.0 2023-01-01 2024-01-01
254 1.0 2023-01-01 2024-01-01
255 1.0 2023-01-01 2024-01-01
256 1.0 2023-01-01 2024-01-01
257 1.0 2023-01-01 2024-01-01
258 1.0 2023-01-01 2024-01-01
259 1.0 2023-01-01 2024-01-01
260 1.0 2023-01-01 2024-01-01
261 0.9664457824067867 2023-01-01 2024-01-01
262 0.03684496662758823 2023-01-01 2024-01-01
263 0.0009580263322557283 2023-01-01 2024-01-01
264 0.0 2023-01-01 2024-01-01
